# ABRIK Runtime Breakdown Benchmark (unified dense/sparse)
# Precision: double
# Input matrix: /lustre/isaac24/scratch/mmelnic1/data/ABRIK/ABRIK_test_mat6.bin
# Input size: 10000 x 10000
# Format: dense
# Block sizes: 1, 4, 8, 16, 32, 64, 128, 
# Matmul counts: 2, 4, 8, 16, 32, 64, 
# Runs per configuration: 10
# Tolerance: 4.94851e-14
# Timings in microseconds
b_sz, num_matmuls, allocation_t, get_factors_t, ungqr_t, reorth_t, qr_t, gemm_A_t, main_loop_t, sketching_t, r_cpy_t, s_cpy_t, norm_t, t_rest, total_t
16, 32, 24177, 2675041, 355983, 3062155, 1234397, 1456157, 6306436, 27266, 272688, 53, 951, 17391, 9126259
16, 32, 25103, 1993421, 335934, 3137059, 1244446, 1497824, 6392538, 27592, 271445, 57, 968, 17107, 8550956
16, 32, 23859, 1235816, 351685, 2970372, 1226795, 1534283, 6307216, 20602, 311170, 56, 1135, 21482, 7697255
16, 32, 23548, 2436400, 315271, 3030988, 1176102, 1511651, 6241153, 20528, 287779, 54, 924, 16226, 8819471
16, 32, 23145, 3155717, 297983, 3058521, 1218422, 1489654, 6282730, 21012, 305216, 60, 945, 16356, 9587031
16, 64, 12382, 1392966, 649140, 5981470, 2484993, 2995765, 12584190, 32119, 563274, 112, 4936, 16964, 14134121
16, 64, 14278, 699202, 645942, 6013507, 2334580, 2926653, 12464846, 1706, 594614, 104, 4964, 2671, 13238221
16, 64, 12821, 2427087, 656477, 5977817, 2442980, 2937734, 12550056, 1404, 585423, 107, 4942, 2853, 15049645
16, 64, 12158, 1552887, 648625, 6155678, 2385031, 2927259, 12645132, 1377, 566669, 101, 4902, 2446, 14257133
16, 64, 12293, 1086691, 612711, 6088349, 2406364, 2941266, 12525748, 1597, 527335, 104, 4924, 2285, 13683919
16, 64, 14098, 400116, 631256, 6172648, 2394065, 2951279, 12683979, 1419, 579282, 99, 4904, 2522, 13151688
16, 64, 14191, 585059, 621618, 6346676, 2407838, 2928327, 12785655, 1487, 517343, 106, 4925, 2563, 13430133
16, 64, 12318, 1604084, 635071, 6104244, 2410753, 2928965, 12557782, 1288, 534995, 106, 4940, 2294, 14239058
16, 64, 12283, 1796343, 652403, 6087136, 2367481, 2985720, 12617722, 1528, 561938, 100, 4911, 2329, 14472172
16, 64, 12323, 2397613, 645392, 6026551, 2406501, 2917530, 12450123, 1510, 517066, 109, 4906, 2352, 14931853
32, 2, 11006, 245876, 18558, 136097, 464439, 105480, 718369, 414, 8445, 6, 13, 2493, 992827
32, 2, 6212, 261060, 20316, 129386, 479572, 115742, 728328, 34340, 10358, 7, 10, 15851, 1072854
32, 2, 6326, 203954, 19086, 103602, 679905, 145917, 736384, 20561, 8911, 6, 11, 15938, 1204217
32, 2, 6106, 228987, 22144, 108547, 702170, 166846, 726935, 41134, 15385, 6, 15, 16101, 1307441
32, 2, 6461, 216294, 21000, 92161, 788188, 136835, 733950, 29935, 8914, 6, 14, 13786, 1313594
32, 2, 5136, 276749, 24147, 125761, 676130, 139027, 664451, 27361, 10162, 7, 13, 23086, 1307579
32, 2, 5773, 262608, 23923, 96438, 730918, 140658, 759379, 34506, 16842, 6, 13, 23129, 1334814
32, 2, 5985, 235183, 39641, 103675, 895203, 118004, 833575, 27928, 8785, 6, 13, 14901, 1449324
32, 2, 5622, 222836, 31789, 82008, 620087, 133851, 653155, 34603, 22175, 7, 12, 15219, 1168209
32, 2, 5891, 270109, 36013, 108957, 737687, 156841, 765089, 24586, 22019, 6, 12, 15992, 1378113
32, 4, 12517, 858648, 45800, 301279, 1146851, 249671, 1474700, 40785, 37211, 32, 40, 16059, 2708893
32, 4, 12273, 940356, 28017, 331261, 1249141, 230417, 1555726, 14661, 30616, 13, 37, 23732, 2860524
32, 4, 10169, 146173, 43740, 333763, 1030596, 227960, 1416672, 21111, 19190, 13, 44, 16553, 1849312
32, 4, 9463, 851061, 41917, 318192, 1181613, 247334, 1565927, 21439, 19084, 12, 37, 16343, 2706495
32, 4, 11642, 705265, 34376, 324407, 945378, 224822, 1314227, 20545, 30970, 12, 38, 23467, 2320922
32, 4, 8248, 831251, 43867, 327850, 1069663, 222189, 1440162, 21687, 29452, 13, 38, 22940, 2577198
32, 4, 7880, 756635, 47436, 324508, 1175401, 228080, 1555064, 28096, 25264, 12, 41, 16073, 2609426
32, 4, 9691, 667509, 39429, 330086, 1203465, 239833, 1569982, 34548, 18367, 14, 41, 29804, 2572787
32, 4, 10608, 848398, 38165, 357162, 1136883, 239271, 1498858, 27431, 18723, 14, 37, 16530, 2693222
32, 4, 9962, 848471, 41456, 341031, 1241935, 259062, 1602004, 21340, 18475, 13, 40, 23244, 2805029
32, 8, 13652, 1294480, 81329, 700333, 1964442, 410509, 2896423, 27607, 47036, 25, 159, 16547, 4556119
32, 8, 3883, 937359, 70720, 627092, 1936895, 420350, 2876594, 20767, 61552, 25, 121, 26151, 4104915
32, 8, 3586, 1138731, 70903, 736436, 2231397, 446635, 3263006, 34707, 42990, 25, 118, 36967, 4742495
32, 8, 3707, 1106160, 81643, 726891, 2010763, 415242, 3055662, 21146, 58904, 52, 121, 16819, 4441448
32, 8, 3621, 1233140, 75229, 840977, 1785370, 408746, 3099144, 27766, 38728, 26, 129, 23141, 4436873
32, 8, 3662, 1017317, 78807, 748192, 2184495, 441302, 3267078, 20896, 50890, 24, 126, 31147, 4576858
32, 8, 3916, 1362803, 64224, 685236, 1728901, 414972, 2651002, 27209, 31395, 23, 130, 16053, 4334862
32, 8, 3433, 1100772, 118016, 737817, 2152951, 427952, 3183267, 33154, 39075, 23, 127, 36847, 4650167
32, 8, 3792, 1097157, 86520, 755228, 2056578, 440032, 3104369, 20793, 50789, 25, 118, 16466, 4527498
32, 8, 3576, 840640, 71711, 746422, 2147723, 422747, 3141807, 21216, 29559, 24, 117, 27808, 4311543
32, 16, 8108, 3164331, 143888, 1521774, 3813223, 826193, 6138010, 36329, 93717, 49, 543, 23210, 9631365
32, 16, 17358, 1417200, 132400, 1623668, 3934411, 822724, 6329725, 20771, 69330, 46, 502, 16282, 8054692
32, 16, 7949, 2772840, 157792, 1679521, 3873541, 871274, 6371532, 14909, 78641, 47, 512, 23340, 9480366
32, 16, 7650, 1155201, 128411, 1391480, 3320310, 830879, 5449625, 28235, 87612, 49, 499, 25392, 6975718
32, 16, 7601, 578973, 160847, 1575359, 4179056, 808091, 6526666, 34883, 108756, 43, 505, 35672, 7489786
32, 16, 7491, 981757, 141833, 1735773, 4111768, 837276, 6658782, 28663, 83662, 51, 500, 29596, 7958370
32, 16, 7430, 962106, 147230, 1631442, 4222574, 857920, 6637040, 27433, 100894, 50, 499, 19692, 7977270
32, 16, 7820, 2909549, 149285, 1636406, 3996287, 874099, 6464172, 34642, 103897, 50, 516, 23683, 9736234
32, 16, 7788, 1222284, 170903, 1580890, 4017890, 798076, 6365367, 34488, 61518, 46, 509, 23812, 7918204
32, 16, 7527, 1276522, 129072, 1571730, 3879705, 817245, 6326441, 21200, 80498, 49, 510, 16303, 7800361
32, 32, 14179, 273876, 291508, 3427398, 7781518, 1649531, 13053132, 21072, 185079, 113, 2569, 23551, 13670394
32, 32, 14294, 3736672, 294817, 3265048, 7354713, 1514855, 12603766, 1372, 193064, 122, 2568, 2171, 16379696
32, 32, 14123, 626118, 251106, 3264024, 7428504, 1663038, 12759834, 1346, 170565, 115, 2592, 2198, 13423729
32, 32, 14155, 853673, 270562, 3108712, 7329923, 1609746, 12481888, 1448, 180679, 109, 2572, 2188, 13373767
32, 32, 14490, 2100841, 248319, 3283948, 7248775, 1644185, 12542886, 1294, 135662, 110, 2634, 2156, 14682414
32, 32, 14156, 3313656, 288155, 3287649, 7239605, 1608524, 12578693, 1459, 174078, 108, 2535, 2709, 15932634
32, 32, 14211, 620191, 258967, 3465990, 7336407, 1635569, 12810125, 1408, 132039, 105, 2572, 2169, 13469628
32, 32, 14074, 1691209, 237214, 3212705, 6963042, 1673516, 12233934, 1322, 165560, 111, 2622, 2315, 13963690
32, 32, 12733, 1532204, 288754, 3351707, 7523573, 1676476, 12966756, 1471, 144486, 119, 2619, 2428, 14536570
32, 32, 14476, 3156826, 267154, 3187623, 7207748, 1618611, 12409394, 1379, 145896, 111, 2634, 2198, 15604656
32, 64, 25323, 1631311, 515550, 6329091, 14579650, 3205588, 24950819, 1577, 324034, 182, 15406, 2336, 26630048
32, 64, 24660, 1807570, 503930, 6452697, 14992871, 3294320, 25355629, 24148, 326741, 461, 15062, 16471, 27458931
32, 64, 25154, 667237, 524318, 6596985, 14484939, 3262183, 25195672, 2030, 330641, 370, 15116, 2409, 25911382
32, 64, 25599, 1625590, 576833, 6523540, 14596534, 3147394, 25176613, 1895, 335561, 370, 15230, 2662, 26851208
32, 64, 25298, 1243738, 546365, 6648532, 14621743, 3264656, 25405582, 2041, 327272, 384, 15151, 2646, 26697826
32, 64, 25121, 1618500, 512077, 6760884, 14791992, 3232349, 25614619, 1896, 320302, 471, 15108, 3472, 27282172
32, 64, 24550, 1152553, 510689, 6604260, 15073327, 3138186, 25623634, 1692, 299809, 487, 15020, 2719, 26823292
32, 64, 25123, 2636054, 517947, 6554977, 13530178, 3162686, 24052366, 2157, 289993, 484, 15415, 2579, 26737593
32, 64, 24403, 1032706, 495861, 6732877, 14339557, 3183840, 25061087, 1905, 311919, 381, 15030, 2666, 26141145
32, 64, 24379, 723367, 467403, 7045805, 14615576, 3190322, 25607556, 1752, 291802, 404, 15046, 2779, 26378635
64, 2, 14660, 816556, 316673, 2428, 50198, 38806, 332669, 382, 7245, 15, 20, 2448, 1249431
64, 2, 3274, 145619, 458549, 124137, 873798, 122632, 1119969, 41130, 7211, 25, 32, 32449, 1808856
64, 2, 3178, 723474, 503735, 80255, 691164, 106966, 962787, 14453, 13729, 24, 31, 30274, 2167283
64, 2, 3132, 829649, 437430, 102561, 776557, 131242, 1005218, 33987, 7057, 23, 33, 22337, 2344008
64, 2, 3170, 782400, 465155, 92836, 710823, 113669, 968535, 27280, 13849, 21, 35, 35263, 2244501
64, 2, 3164, 867419, 490460, 123522, 687403, 149739, 994810, 33998, 9010, 22, 30, 23145, 2387912
64, 2, 3386, 864487, 459599, 103171, 677874, 122711, 941988, 21411, 6925, 25, 38, 26084, 2285711
64, 2, 3221, 386912, 482620, 111031, 760658, 135751, 1040591, 22028, 13877, 23, 34, 23120, 1939275
64, 2, 3253, 947118, 491936, 84253, 692292, 117994, 992294, 27906, 7054, 36, 37, 23111, 2394990
64, 2, 3121, 895208, 353327, 2863, 614196, 93360, 584124, 21389, 2186, 30, 30, 19137, 2004847
64, 4, 5830, 923013, 885152, 343508, 1177571, 217115, 2203844, 25420, 14214, 37, 88, 19966, 3611914
64, 4, 6322, 811338, 822706, 371274, 988735, 220288, 1999519, 41681, 14539, 40, 84, 35018, 3312025
64, 4, 6183, 1633391, 693557, 316869, 1253456, 189717, 2041898, 20976, 27456, 37, 85, 28466, 4170193
64, 4, 6075, 922687, 829660, 301530, 1238950, 225558, 2183734, 20442, 20601, 39, 81, 15501, 3581124
64, 4, 5944, 777174, 802214, 300348, 1184895, 231538, 2076292, 21782, 15419, 37, 81, 16769, 3356201
64, 4, 6220, 1255325, 784948, 317243, 1271883, 213303, 2113534, 22294, 17324, 32, 86, 26585, 3915243
64, 4, 6299, 1647703, 777635, 324495, 997260, 227855, 2052333, 21580, 17025, 40, 84, 16086, 4036062
64, 4, 6293, 969039, 761108, 202026, 796740, 164493, 1519165, 28051, 21880, 39, 82, 20031, 2969782
64, 4, 6244, 480127, 776053, 336710, 1036411, 186778, 1946102, 28024, 21592, 37, 87, 16473, 2888536
64, 4, 6160, 655831, 779308, 318671, 1192329, 202156, 2054315, 21802, 20884, 38, 85, 22675, 3219939
64, 8, 9872, 1408415, 1393767, 692059, 2298446, 339786, 4328412, 21581, 26482, 44, 267, 25603, 6216322
64, 8, 20607, 912087, 1269137, 687767, 2180110, 395380, 4132320, 21016, 23618, 40, 277, 16163, 5526202
64, 8, 11482, 541572, 1401899, 670900, 2282603, 351066, 4295190, 35235, 44125, 41, 310, 30790, 5370023
64, 8, 11412, 321132, 1233094, 586175, 1903392, 305648, 3614238, 27966, 29193, 45, 271, 30295, 4448623
64, 8, 11283, 2233587, 1461932, 730795, 2220825, 402292, 4436692, 21825, 43139, 38, 280, 16600, 7142596
64, 8, 11649, 1857490, 1450637, 714588, 2012576, 392743, 4180894, 23970, 42204, 38, 275, 16218, 6522388
64, 8, 11520, 1873307, 1269472, 617767, 1748107, 308070, 3596102, 27339, 54865, 44, 275, 23870, 5934636
64, 8, 11145, 1600763, 1507932, 731285, 2305351, 380415, 4505886, 34693, 38988, 38, 318, 31620, 6642548
64, 8, 11704, 1618723, 1198369, 631492, 2031413, 369758, 3885125, 31869, 34986, 45, 277, 30254, 5958890
64, 8, 11357, 983802, 1448165, 704411, 2342132, 399737, 4455826, 21526, 48922, 39, 317, 31081, 5991489
64, 16, 11861, 518168, 2534235, 1610358, 4164219, 711606, 8629556, 35062, 60149, 95, 1334, 30087, 9677174
64, 16, 12032, 1648065, 2545862, 1426952, 3365031, 672764, 7919009, 2181, 72289, 100, 1371, 2189, 9748836
64, 16, 11670, 1156640, 2542350, 1368488, 3469253, 658520, 7913955, 2352, 65988, 92, 1474, 2144, 9278971
64, 16, 11901, 4419979, 2514629, 1473180, 3784903, 649985, 8333076, 2091, 67942, 86, 1349, 2239, 12928284
64, 16, 11380, 267862, 2704598, 1490800, 3688697, 735046, 8511618, 1896, 81631, 90, 1409, 2144, 8985553
64, 16, 11725, 1692781, 2724477, 1524513, 3987758, 638054, 8786102, 2360, 79040, 87, 1364, 2298, 10664457
64, 16, 11677, 416234, 2631724, 1545895, 3708911, 617247, 8404225, 1963, 78577, 94, 1671, 2139, 9016132
64, 16, 11840, 2733989, 2778375, 1497374, 3738206, 698945, 8607026, 2209, 72709, 89, 1355, 2165, 11537256
64, 16, 11255, 2948051, 2635432, 1371570, 3473746, 698732, 8096530, 2293, 69805, 89, 1389, 2141, 11214503
64, 16, 11323, 3539455, 2632088, 1482375, 3648493, 667776, 8293416, 1981, 54086, 88, 1333, 2241, 12041239
64, 32, 24887, 1321546, 5179729, 3267779, 7324092, 1311401, 16818966, 28119, 140036, 174, 7562, 16735, 18622060
64, 32, 24969, 1494383, 4984578, 3103087, 7158519, 1347657, 16601385, 2944, 151025, 176, 7599, 2555, 18277492
64, 32, 25272, 2117844, 5063608, 3183544, 7231517, 1356440, 16930000, 3110, 158658, 173, 7749, 2576, 19150491
64, 32, 26367, 1460106, 4472248, 2813690, 5902370, 1091538, 14323601, 2713, 121942, 177, 7691, 2694, 15901536
64, 32, 24833, 3426696, 5134878, 3281140, 7354883, 1337257, 17093295, 2705, 121571, 172, 7516, 2571, 20694222
64, 32, 25535, 4387199, 4952893, 3041364, 6336634, 1268206, 15666727, 2924, 129417, 176, 7562, 2398, 20154308
64, 32, 24478, 1680811, 5064485, 3087167, 7047881, 1271392, 16534729, 3152, 131529, 173, 7650, 2803, 18321521
64, 32, 24896, 549070, 4596849, 2749921, 6345246, 1209251, 14951221, 2770, 121295, 180, 7598, 2326, 15609402
64, 32, 24947, 1848749, 5072564, 3052803, 7323366, 1252456, 16760614, 2770, 143193, 186, 7552, 2830, 18731416
64, 32, 24999, 1386739, 5045334, 3177336, 7153457, 1294113, 16721577, 2769, 115504, 172, 7601, 2261, 18210285
64, 64, 50415, 1746445, 9969517, 6379150, 14321485, 2611967, 33470513, 2645, 282403, 350, 48737, 2558, 35415672
64, 64, 47644, 2546882, 9906051, 6164621, 13345105, 2603936, 32209675, 3222, 218446, 360, 49090, 2723, 34888080
64, 64, 48658, 2414585, 9833223, 5955918, 13430466, 2607482, 32006420, 3127, 274414, 360, 48922, 2398, 34619553
64, 64, 47690, 4195563, 9606500, 6402062, 13817298, 2428772, 32437832, 3149, 218670, 359, 48738, 2658, 36771459
64, 64, 46807, 3643176, 9773031, 6324935, 13832041, 2433896, 32618141, 2636, 295398, 351, 48933, 13814, 36415018
64, 64, 47246, 1761525, 9888056, 6542340, 14793741, 2475648, 33655722, 20285, 280716, 361, 48916, 15836, 35874670
64, 64, 47891, 5866904, 9946972, 6395411, 14501525, 2508144, 33569666, 3135, 290752, 355, 48912, 2644, 39612645
64, 64, 50404, 3199287, 9720655, 6240064, 13984884, 2518997, 32703733, 3172, 266155, 360, 49190, 2773, 36035941
64, 64, 50207, 2979496, 9837165, 6501376, 14636959, 2628365, 33800022, 3131, 292428, 365, 48771, 2821, 36981084
64, 64, 46919, 1625665, 9913227, 6655126, 14848791, 2744045, 34046606, 20061, 243396, 364, 48953, 15826, 36162373
128, 2, 5927, 114384, 159720, 6800, 144492, 49649, 238601, 419, 1974, 385, 51, 2376, 486177
128, 2, 3484, 138444, 816368, 85575, 766388, 138561, 1205917, 20909, 6894, 6907, 47, 18729, 2002306
128, 2, 3542, 114761, 196161, 6003, 385765, 78476, 271524, 21879, 2790, 326, 49, 15938, 825690
128, 2, 3559, 64761, 334916, 5781, 151075, 67070, 265100, 20130, 2292, 340, 48, 17010, 666982
128, 2, 3499, 124690, 209750, 6118, 153192, 54752, 303596, 2974, 3262, 328, 53, 2457, 561075
128, 2, 3499, 64739, 395295, 5980, 428890, 108764, 326817, 28278, 2637, 340, 65, 16416, 1054903
128, 2, 3619, 1579232, 760680, 118612, 224883, 78673, 973892, 2901, 2665, 341, 46, 2420, 2774072
128, 2, 3531, 69695, 422936, 6274, 339551, 77302, 267441, 21125, 2541, 346, 48, 26508, 969857
128, 2, 3592, 97190, 463143, 6267, 374178, 81628, 539464, 3078, 6992, 355, 48, 2656, 1039127
128, 2, 3530, 57555, 267869, 6262, 147731, 51220, 261581, 2875, 2658, 363, 49, 2630, 542742
128, 4, 8492, 115034, 279488, 18232, 248599, 89481, 516059, 3221, 5990, 710, 187, 2474, 771908
128, 4, 25631, 1743718, 538142, 17437, 239396, 84634, 749801, 381, 4657, 707, 172, 2447, 2657322
128, 4, 8154, 193241, 1386163, 281987, 1049715, 201388, 2367430, 21352, 14699, 7260, 207, 17239, 3181405
128, 4, 8056, 138508, 652508, 17981, 449705, 123594, 659718, 21768, 4794, 687, 189, 19761, 1437551
128, 4, 7883, 137984, 356754, 17715, 453834, 104918, 493979, 20258, 5751, 1055, 181, 17540, 1123873
128, 4, 7381, 2820954, 567586, 17728, 465074, 119165, 790691, 22289, 5312, 644, 218, 17215, 4043566
128, 4, 8103, 140698, 351460, 17446, 525785, 109420, 564021, 35034, 4789, 689, 172, 18183, 1211779
128, 4, 8282, 72232, 319545, 17117, 244736, 86334, 553853, 2427, 5252, 760, 177, 15625, 772487
128, 4, 8267, 98808, 273388, 17631, 253452, 87134, 494235, 3826, 4868, 678, 177, 3112, 751341
128, 4, 8304, 81801, 268501, 17157, 245466, 86862, 494627, 3891, 4798, 695, 181, 3316, 720972
128, 8, 11670, 156536, 503026, 86571, 446122, 157914, 1083511, 3616, 10860, 1354, 772, 2268, 1380709
128, 8, 11407, 149269, 524132, 51603, 451311, 157816, 1065689, 4249, 10320, 1328, 777, 2083, 1364295
128, 8, 11479, 149473, 744996, 124076, 656793, 183576, 1592733, 4171, 10618, 7875, 759, 2079, 1895895
128, 8, 11481, 602520, 2541001, 501835, 1562868, 318424, 4846166, 4389, 23845, 21119, 749, 2210, 5590441
128, 8, 11349, 147142, 567236, 49552, 444062, 156087, 1043150, 3901, 10164, 1323, 785, 2181, 1393782
128, 8, 11340, 148281, 476784, 50558, 444763, 156926, 1010036, 4839, 10084, 1327, 783, 2159, 1307844
128, 8, 11706, 1409172, 1020767, 130107, 644223, 185828, 1879990, 4448, 10017, 7923, 765, 2170, 3427126
128, 8, 11643, 148119, 1198171, 148029, 886306, 217970, 2079435, 4262, 16510, 14528, 778, 2089, 2648405
128, 8, 11330, 146662, 485861, 51215, 445625, 157810, 1035797, 4693, 14068, 1289, 759, 2149, 1321461
128, 8, 11350, 149558, 521472, 49883, 452307, 155511, 1055878, 4394, 9351, 1336, 785, 2146, 1358093
128, 16, 25217, 463368, 1576498, 277983, 1110742, 338757, 3214784, 4107, 20265, 16626, 4121, 2102, 3839786
128, 16, 25347, 490962, 951195, 159330, 852052, 293072, 2159823, 3699, 20524, 2543, 4095, 2291, 2805110
128, 16, 26016, 465218, 1435779, 275311, 1102403, 334633, 3057706, 3660, 23765, 8865, 4097, 2463, 3682210
128, 16, 24966, 464848, 1089317, 134989, 850816, 293254, 2274453, 3442, 20288, 2720, 4077, 2607, 2891324
128, 16, 26191, 467495, 1897098, 365114, 1491335, 373674, 4022468, 3370, 25039, 15869, 4059, 2160, 4671404
128, 16, 25084, 466781, 1018632, 120533, 851721, 295540, 2185719, 3622, 20062, 2644, 4079, 2624, 2811322
128, 16, 26350, 5221509, 1221926, 123550, 858950, 290702, 2319445, 3617, 20576, 2649, 4067, 2650, 7776546
128, 16, 24137, 2469434, 992223, 121794, 875500, 291632, 2172692, 3799, 20941, 2695, 4073, 2485, 4808713
128, 16, 24744, 471145, 1470505, 212282, 1375003, 335254, 2954687, 28066, 25313, 9704, 4048, 17121, 3973185
128, 16, 31148, 467667, 1103682, 124995, 873169, 289458, 2269257, 3288, 19313, 2629, 4078, 2452, 2921879
128, 32, 47796, 1465439, 1905678, 298475, 1695643, 567950, 4401145, 4217, 35615, 5307, 25268, 2532, 6053920
128, 32, 49342, 1515508, 1901513, 304473, 1665703, 569026, 4379336, 5211, 37118, 5453, 25196, 2761, 6081304
128, 32, 48208, 1725578, 3712011, 1018064, 3016552, 730476, 8424769, 4554, 47456, 18700, 25543, 2660, 10349802
128, 32, 47688, 1453033, 2208185, 299674, 2103593, 601520, 4724993, 20545, 41655, 5249, 25172, 15601, 6821915
128, 32, 50725, 1524855, 3150231, 759907, 2217275, 702708, 6785107, 5211, 41831, 12017, 25542, 2620, 8492922
128, 32, 48337, 2501036, 2221658, 334289, 1721458, 569515, 4782026, 5205, 36233, 5497, 25415, 2685, 7471328
128, 32, 48044, 1490833, 4011931, 983927, 3056257, 800220, 8824068, 5143, 57533, 19248, 25477, 2912, 10501525
128, 32, 49474, 1466850, 1935854, 295975, 1710717, 565296, 4458437, 5201, 37949, 5346, 25183, 2624, 6100469
128, 32, 47311, 1509976, 2191598, 390116, 1709474, 591346, 4802264, 5263, 34221, 5329, 25268, 2846, 6512748
128, 32, 47010, 1468514, 3772841, 1081241, 3472036, 767767, 9054042, 4936, 51037, 38354, 25302, 2698, 10731736
128, 64, 95268, 5646951, 4898897, 1295616, 4514982, 1192742, 12058807, 4183, 96541, 24433, 175292, 13627, 17958532
128, 64, 95990, 8835321, 5541629, 1514190, 5047811, 1311332, 13601428, 4258, 87361, 43874, 175021, 3276, 22660063
128, 64, 96025, 5630302, 4341740, 1030020, 3669502, 1145524, 10329764, 4507, 76608, 17377, 175557, 2930, 16190092
128, 64, 94911, 5336211, 4900528, 1295206, 4192032, 1201316, 11742044, 5301, 71785, 31949, 175834, 3427, 17308500
128, 64, 95634, 6573382, 4181057, 940132, 3665923, 1126929, 10056245, 5106, 71543, 17221, 174923, 3181, 16855031
128, 64, 92650, 5385883, 4350749, 965421, 3846815, 1125113, 10416599, 5101, 84311, 10603, 175479, 2728, 16044853
128, 64, 95470, 5480090, 5252733, 1391680, 4673519, 1240180, 12701919, 6719, 86419, 17890, 174711, 2808, 18422219
128, 64, 93309, 5387670, 3923537, 857899, 3614279, 1095131, 9632508, 5494, 71739, 17769, 175246, 3048, 15245121
128, 64, 94331, 5409599, 5233820, 1450173, 5236182, 1311873, 13414072, 6781, 90022, 37758, 175918, 2887, 19049344
128, 64, 95242, 6345771, 5977148, 1450588, 5007925, 1252263, 13839393, 4688, 78481, 24040, 175259, 2663, 20414068
