# ABRIK Runtime Breakdown Benchmark (unified dense/sparse)
# Precision: double
# Input matrix: /lustre/isaac24/scratch/mmelnic1/data/ABRIK/CurlCurl_3.mtx
# Input size: 1219574 x 1219574
# Format: sparse
# Block sizes: 1, 4, 8, 16, 32, 
# Matmul counts: 2, 4, 8, 16, 32, 64, 128, 256, 512, 1024, 
# Runs per configuration: 10
# Tolerance: 4.94851e-14
# Timings in microseconds
b_sz, num_matmuls, allocation_t, get_factors_t, ungqr_t, reorth_t, qr_t, gemm_A_t, main_loop_t, sketching_t, r_cpy_t, s_cpy_t, norm_t, t_rest, total_t
8, 4, 44068, 3245, 188915, 110587, 4586, 104189, 342406, 36370, 3849, 4, 15, 812, 496640
8, 4, 44144, 3177, 186952, 110460, 4492, 104147, 339769, 36405, 3634, 5, 17, 545, 493978
8, 4, 43780, 3294, 188047, 115064, 4594, 102310, 344586, 35749, 4020, 6, 17, 847, 497728
8, 4, 43735, 3326, 188680, 110186, 4436, 105876, 341862, 36668, 3674, 5, 15, 570, 497171
8, 4, 43847, 3295, 186158, 110280, 4384, 102796, 338074, 37236, 3915, 4, 14, 743, 492672
8, 4, 44151, 3236, 186650, 109931, 4567, 103886, 339146, 35708, 3693, 5, 14, 712, 492553
8, 4, 44124, 3264, 191302, 109265, 4374, 103344, 341616, 35766, 2981, 5, 13, 742, 495180
8, 4, 44001, 3338, 187396, 110018, 4489, 102325, 337296, 35789, 3066, 4, 14, 761, 491201
8, 4, 43987, 3194, 188442, 110322, 12541, 106975, 343695, 35682, 3271, 5, 13, 729, 505161
8, 8, 86411, 6637, 427743, 455160, 285561, 185252, 1303357, 35878, 19502, 10, 34, 759, 1502947
8, 8, 86397, 6593, 335220, 315745, 7174, 178644, 775991, 35840, 6516, 6, 32, 730, 972897
8, 8, 86577, 6484, 338572, 315087, 6909, 177994, 776737, 36027, 6761, 5, 30, 752, 975198
8, 8, 86694, 6515, 336084, 317467, 6891, 177852, 776038, 35865, 7660, 6, 29, 718, 975781
8, 8, 87153, 91483, 349494, 315591, 6817, 176923, 785284, 35908, 6111, 5, 28, 745, 1070258
8, 8, 86033, 6621, 348690, 344067, 67287, 179427, 854731, 36597, 7073, 7, 35, 869, 1076706
8, 8, 86079, 6564, 337089, 343061, 7131, 177459, 802583, 36046, 7001, 8, 30, 746, 1001214
8, 8, 86350, 6572, 338002, 345111, 7261, 175261, 803824, 35829, 7225, 7, 32, 763, 1002413
8, 8, 86475, 6564, 343933, 354426, 7164, 178602, 821743, 35883, 6756, 7, 33, 757, 1020600
8, 8, 86010, 7104, 348129, 349691, 7625, 174693, 819242, 36087, 8437, 6, 34, 740, 1018556
8, 16, 170966, 57055, 661335, 922859, 14209, 327009, 1869476, 35944, 14396, 13, 95, 781, 2204662
8, 16, 171832, 66773, 660162, 996804, 189883, 325387, 2124052, 48999, 20330, 13, 99, 7273, 2487555
8, 16, 173847, 54917, 944812, 1242259, 654792, 345914, 3156843, 36328, 45890, 21, 115, 881, 3499776
8, 16, 174010, 67897, 712808, 953707, 15441, 327981, 1952352, 36014, 14280, 12, 90, 837, 2303077
8, 16, 174581, 74218, 696795, 988826, 15018, 336371, 1979600, 36107, 14055, 13, 105, 793, 2336882
8, 16, 171537, 54397, 693690, 989947, 53945, 335917, 2018122, 36029, 16893, 20, 108, 810, 2353293
8, 16, 171513, 79500, 701804, 958366, 15500, 328171, 1948319, 35946, 15364, 15, 94, 865, 2307138
8, 16, 171229, 58910, 712832, 969596, 15203, 332461, 1973403, 36077, 14657, 16, 114, 942, 2312037
8, 16, 171022, 61643, 700741, 989983, 27469, 327134, 1986092, 36410, 15465, 14, 91, 903, 2330875
8, 16, 174414, 58110, 710345, 959648, 15522, 335579, 1966445, 36257, 17078, 13, 92, 827, 2307885
8, 32, 344399, 103541, 1470440, 2658778, 66420, 633433, 4799162, 36161, 37963, 25, 391, 867, 5352418
8, 32, 345593, 107206, 1446557, 2791239, 69521, 622503, 4877124, 48789, 32537, 30, 405, 7374, 5471754
8, 32, 342997, 95467, 2063488, 3048099, 1543317, 665471, 7065439, 50550, 88920, 31, 388, 7513, 7906241
8, 32, 344515, 73791, 1385436, 2559304, 39136, 627739, 4578773, 35649, 33812, 32, 376, 876, 5100666
8, 32, 343201, 100262, 1521057, 2719074, 213131, 621739, 5048962, 35795, 42885, 31, 371, 897, 5598443
8, 32, 342493, 103839, 1467577, 2621480, 39468, 635660, 4726064, 35803, 30877, 31, 411, 894, 5278533
8, 32, 342704, 76296, 1514398, 2684396, 210045, 620219, 5004065, 49780, 42572, 32, 371, 7392, 5548205
8, 32, 345597, 100004, 2160000, 3209904, 1797667, 686073, 7875383, 35848, 91608, 44, 410, 859, 8428014
8, 32, 345554, 83698, 1428531, 2657575, 40560, 624732, 4716476, 36041, 33849, 28, 422, 857, 5251847
8, 32, 340820, 82183, 1441363, 2703518, 39161, 628824, 4777500, 35809, 33989, 32, 397, 890, 5306986
8, 64, 688928, 154014, 2899793, 6809527, 89817, 1231791, 11025524, 35530, 62004, 64, 1758, 1257, 11974483
8, 64, 682961, 169679, 3477960, 7356425, 1687826, 1284770, 13865061, 35464, 122290, 66, 1849, 1016, 14820306
8, 64, 680508, 153361, 2954946, 7039306, 578913, 1226167, 11813541, 35666, 81014, 60, 1826, 984, 12752751
8, 64, 691282, 156035, 3176191, 7109190, 802544, 1235330, 12351947, 35556, 95764, 60, 1870, 1020, 13304842
8, 64, 687799, 150663, 3105583, 7361019, 1241534, 1261224, 12984482, 35698, 82679, 65, 1824, 1003, 13929091
8, 64, 681323, 152706, 2939992, 7304425, 619609, 1249142, 12103775, 35488, 57482, 66, 1765, 1021, 13043019
8, 64, 693422, 152076, 2764366, 6899310, 88079, 1231685, 10978977, 35419, 60312, 63, 1737, 990, 11927459
8, 64, 689623, 188709, 3098939, 7329415, 1095474, 1250450, 12799895, 35503, 93937, 68, 1811, 1048, 13784977
8, 64, 695741, 1108815, 2832633, 7234920, 620508, 1220959, 11920211, 35421, 78590, 78, 1781, 978, 13830424
8, 64, 689338, 146814, 3239369, 7313218, 1511671, 1250172, 13086296, 62048, 106039, 68, 1764, 7569, 14328070
8, 128, 1383289, 415440, 5910865, 18397422, 1428121, 2451683, 28305662, 35523, 177480, 115, 9463, 3884, 30213285
8, 128, 1380823, 410878, 6547769, 19818013, 4290660, 2494071, 33356108, 35643, 263162, 134, 9479, 1238, 35251870
8, 128, 1370567, 409055, 6000151, 19555214, 2598186, 2493227, 30799683, 35392, 213183, 148, 9776, 1216, 32686115
8, 128, 1375020, 408365, 6003436, 19131352, 3157618, 2460543, 30931700, 35353, 235068, 138, 9506, 1277, 32817676
8, 128, 1364384, 416786, 5948123, 18796219, 2285906, 2485389, 29634572, 35225, 175359, 134, 9431, 1276, 31518232
8, 128, 1373253, 406317, 5881786, 18633192, 2207884, 2457940, 29061439, 49612, 182854, 134, 9430, 7796, 31210198
8, 128, 1373791, 404892, 5826450, 18498448, 1746101, 2451886, 28633447, 35454, 169981, 120, 9446, 1288, 30517857
8, 128, 1377906, 403735, 6718973, 19629516, 4321088, 2500885, 33374535, 35367, 263502, 140, 9458, 1238, 35261808
8, 128, 1373665, 409970, 6059086, 19011647, 1692538, 2474616, 29345508, 35440, 167888, 114, 9542, 1215, 31235721
8, 128, 1367506, 409162, 5676548, 19409043, 1770499, 2456219, 29414377, 35962, 160408, 137, 9469, 1235, 31296188
8, 256, 2729031, 1410684, 12232672, 53015458, 6099512, 5013388, 76768285, 35575, 414580, 280, 57341, 1792, 81010313
8, 256, 2729120, 1418908, 12626676, 53921593, 7569481, 4994885, 79561558, 35736, 459877, 291, 58390, 1798, 83816755
8, 256, 2742319, 1432118, 13400786, 53945542, 9225665, 5005340, 82146022, 35444, 580042, 296, 57682, 1790, 86427024
8, 256, 2745405, 1420741, 14036013, 54721867, 10420400, 5054904, 84830139, 35346, 606633, 287, 57923, 2020, 89101539
8, 256, 2739080, 1430740, 14306209, 55117758, 11646644, 5058986, 86739184, 35328, 616403, 342, 57738, 2030, 91011258
8, 256, 2770893, 1403562, 12511122, 53670773, 8023249, 4932842, 79569809, 35365, 442688, 275, 57493, 2385, 83850647
8, 256, 2721109, 1414185, 15142305, 55121742, 13120005, 5074592, 88802638, 35306, 633966, 308, 57468, 1996, 93322982
8, 256, 2752073, 1388085, 13429416, 53492645, 9499962, 4965524, 81981906, 35284, 600606, 281, 58350, 1996, 86224222
8, 256, 2735122, 1403573, 12933378, 53828586, 9453869, 4962408, 81679349, 35305, 512275, 295, 57531, 2226, 85924568
8, 256, 2735430, 1410085, 13913671, 54423891, 11025303, 5022391, 84968946, 35496, 594817, 294, 57501, 1896, 89220775
8, 512, 5517477, 4832788, 28529088, 178333007, 25892351, 9995860, 244467265, 35416, 1398657, 641, 381800, 3568, 254920653
8, 512, 5543162, 4660633, 25360248, 177841058, 17819054, 9964371, 232226734, 45705, 922461, 580, 383092, 9465, 242549829
8, 512, 5582402, 5856815, 27515927, 178128980, 23123720, 9998582, 240342594, 37764, 1259510, 618, 382741, 3078, 251890137
8, 512, 5541483, 4683975, 28103042, 179667245, 24222153, 9983409, 243563668, 38251, 1272470, 602, 382028, 2927, 253897585
8, 512, 5505946, 4613312, 26795038, 178876514, 21393307, 9962857, 238429266, 37906, 1090483, 604, 382067, 5976, 248664010
8, 512, 5523556, 4659841, 27131111, 178092754, 21156556, 10047661, 237884718, 37489, 1132166, 7790, 381360, 66823, 248237107
8, 512, 5469601, 4672622, 24831858, 177882104, 17549584, 9957405, 231485697, 102088, 948787, 585, 381821, 3105, 241799560
8, 512, 5453534, 4674322, 27376709, 178664139, 22957679, 9926419, 240527084, 36920, 1285251, 615, 382366, 3054, 250761008
8, 512, 5519005, 4698846, 27792067, 176362572, 24199275, 10007088, 239937164, 36796, 1254990, 634, 383549, 2971, 250257793
8, 512, 5470237, 4736695, 25508481, 178411106, 18316280, 9946668, 233510816, 37850, 1010467, 618, 382990, 3055, 243824447
8, 1024, 10884645, 19598360, 49405836, 626699255, 36558742, 19744128, 737018687, 37701, 1935044, 1262, 2739117, 5604, 767609694
8, 1024, 10961163, 20392794, 49752015, 625698967, 35603751, 19723649, 735393368, 37783, 1938147, 1236, 2740081, 5038, 766854624
8, 1024, 10926333, 22643663, 51485709, 627443623, 41592960, 19910847, 745272092, 37484, 2155898, 1288, 2741807, 5037, 778944649
8, 1024, 11088087, 18708835, 52241459, 627739951, 42545410, 19895902, 747353009, 37940, 2253525, 1287, 2739834, 65416, 777317646
8, 1024, 10881759, 18672051, 51331828, 625888289, 39660580, 19792008, 741558547, 109036, 2209955, 1229, 2739990, 7213, 771293938
8, 1024, 10976797, 18412414, 49778680, 623994554, 34847249, 19824537, 733133064, 44125, 2007863, 1233, 2741408, 11606, 762640466
8, 1024, 10976062, 19261551, 50095132, 625225873, 36261778, 19621550, 736039800, 38397, 2151744, 1243, 2746590, 8194, 766388114
8, 1024, 10912317, 19086751, 50147479, 623347814, 36896074, 19669140, 734972374, 37620, 2236584, 1236, 2738687, 6112, 765079814
8, 1024, 11023817, 18847370, 49390299, 622855431, 33958028, 19733082, 730670377, 38371, 2057533, 1261, 2739127, 94262, 760738581
8, 1024, 11087959, 18599196, 51415578, 625853397, 39720507, 19774915, 741611490, 101165, 2170226, 1237, 2739328, 11572, 771475080
16, 2, 44996, 3476, 388474, 36248, 207206, 83300, 375139, 38229, 2954, 4, 10, 5786, 810683
16, 2, 44628, 3387, 390920, 32045, 41012, 85365, 368556, 36282, 2576, 4, 9, 714, 636942
16, 2, 44708, 3521, 390279, 32425, 40995, 85129, 369319, 36459, 2655, 4, 9, 775, 636959
16, 2, 44584, 3321, 388292, 32231, 46693, 84575, 367715, 35859, 2957, 4, 10, 781, 639307
16, 2, 44732, 3430, 389461, 32316, 43104, 86309, 370695, 36106, 2541, 4, 8, 669, 638680
16, 2, 44674, 3425, 389506, 32864, 42287, 85250, 369019, 36502, 2601, 3, 8, 874, 637994
16, 2, 44743, 3413, 506409, 85581, 223932, 85613, 722809, 36763, 3089, 3, 9, 694, 990249
16, 2, 44734, 3380, 612819, 85141, 231941, 84999, 834953, 42871, 7297, 4, 9, 7284, 1120479
16, 2, 44787, 3390, 391933, 32367, 40658, 85244, 371195, 35788, 2780, 5, 9, 744, 637705
16, 2, 44610, 3307, 392791, 32443, 39918, 85057, 372433, 36295, 2723, 4, 8, 700, 637856
16, 4, 89057, 7033, 654296, 133689, 77659, 140986, 832295, 36347, 7118, 8, 19, 771, 1146983
16, 4, 86962, 6965, 660510, 134754, 82928, 140065, 832327, 36318, 5598, 8, 21, 752, 1154881
16, 4, 86663, 6945, 644441, 131410, 80787, 141623, 825997, 36718, 8116, 7, 20, 607, 1137337
16, 4, 87528, 6944, 769131, 149790, 80952, 147199, 973408, 36482, 7159, 8, 26, 792, 1286011
16, 4, 87621, 126197, 1326009, 322151, 824918, 154651, 2389813, 36950, 23660, 7, 24, 613, 2902801
16, 4, 87497, 6936, 649736, 124614, 82456, 141116, 823707, 36050, 10342, 7, 21, 774, 1139549
16, 4, 86846, 6907, 650088, 121637, 79693, 141365, 814849, 36512, 7101, 6, 18, 782, 1130955
16, 4, 87094, 6956, 652679, 123101, 78085, 142738, 818970, 37098, 7294, 7, 20, 592, 1135664
16, 4, 86904, 6931, 656191, 122606, 81248, 142965, 826307, 36607, 6978, 6, 20, 837, 1141293
16, 4, 87205, 6974, 652266, 123506, 77052, 142299, 815530, 36526, 6114, 8, 19, 823, 1132792
16, 8, 170791, 83610, 1183230, 502460, 149820, 251542, 1919102, 36143, 11888, 14, 60, 761, 2390319
16, 8, 173903, 61937, 1310624, 498128, 384148, 256628, 1966487, 54978, 14228, 13, 55, 7295, 2761937
16, 8, 173407, 80686, 1200538, 555677, 349178, 257489, 2199694, 35945, 22207, 15, 58, 837, 2676037
16, 8, 174183, 75141, 1553505, 629564, 535489, 265824, 2801437, 36441, 27157, 16, 68, 781, 3298169
16, 8, 171660, 61053, 1192158, 522927, 167627, 250936, 1953740, 36172, 13488, 12, 55, 898, 2416986
16, 8, 175488, 66870, 1783538, 754547, 703727, 265657, 3361358, 42646, 40429, 18, 71, 858, 3833849
16, 8, 175307, 61639, 1171330, 509808, 175429, 253764, 1937923, 35979, 13501, 11, 57, 812, 2397637
16, 8, 172656, 67985, 1196195, 506302, 167835, 252567, 1948437, 36230, 12122, 15, 60, 899, 2412866
16, 8, 172505, 61962, 1222482, 504873, 157911, 254532, 1965565, 36222, 13113, 15, 64, 906, 2424585
16, 8, 173085, 69356, 1177613, 494570, 179411, 249422, 1929331, 36503, 13606, 13, 56, 850, 2394485
16, 16, 344753, 87125, 2320445, 1402736, 289126, 476360, 4331696, 35881, 27072, 30, 212, 1015, 4984755
16, 16, 341665, 107387, 2294547, 1418035, 300554, 470214, 4326054, 36009, 26447, 29, 208, 902, 4995997
16, 16, 341102, 107300, 2470677, 1416677, 668247, 472050, 4632144, 43826, 29105, 26, 204, 12750, 5561964
16, 16, 346251, 79005, 2357834, 1508461, 294363, 471124, 4476956, 49770, 25087, 29, 211, 7443, 5139578
16, 16, 342415, 79449, 2238374, 1404208, 307957, 472751, 4264138, 35873, 24359, 24, 200, 825, 4906435
16, 16, 340661, 83381, 2243759, 1437773, 286788, 477035, 4287698, 35750, 25268, 25, 195, 885, 4931520
16, 16, 346821, 86297, 2248300, 1393731, 328877, 473173, 4286419, 35838, 24048, 25, 205, 890, 4938205
16, 16, 345038, 81195, 2721282, 1535545, 694532, 479125, 5279107, 35948, 35254, 26, 211, 828, 5928984
16, 16, 346639, 95510, 2879527, 1676303, 1002062, 496172, 5911024, 35838, 41967, 31, 224, 788, 6575061
16, 16, 345337, 102378, 2370502, 1386074, 313578, 472521, 4394590, 36141, 37138, 26, 206, 853, 5064754
16, 32, 683979, 179508, 4600598, 3410085, 864532, 919240, 9619554, 49579, 55879, 52, 921, 7512, 10771885
16, 32, 686232, 148702, 4767184, 3494720, 987796, 922097, 9948694, 50386, 64154, 66, 967, 7426, 11129730
16, 32, 688559, 163363, 4774752, 3483008, 1116443, 933265, 10191524, 35892, 67592, 54, 967, 1105, 11265000
16, 32, 684015, 153405, 4322011, 3324286, 592472, 907123, 9014093, 35728, 52044, 50, 966, 917, 10073017
16, 32, 684403, 154509, 4845163, 3550173, 958299, 922436, 10179321, 36282, 83382, 59, 973, 937, 11236616
16, 32, 683046, 154975, 4348616, 3365479, 567107, 907052, 9054913, 35685, 50531, 48, 899, 961, 10114399
16, 32, 684001, 149728, 4346713, 3353873, 591725, 914095, 9072864, 35946, 50355, 55, 910, 882, 10128283
16, 32, 690957, 182226, 4581105, 3466862, 833863, 909072, 9661724, 35543, 53362, 53, 1019, 1138, 10755200
16, 32, 690419, 150962, 4407026, 3441353, 558552, 911510, 9185652, 37170, 52440, 55, 983, 7403, 10257873
16, 32, 692259, 156647, 4530737, 3372833, 725371, 915278, 9433565, 36318, 74866, 60, 938, 879, 10506186
16, 64, 1394124, 414533, 9117547, 7621727, 1315763, 1833241, 19806853, 35832, 114874, 103, 4919, 1043, 21853706
16, 64, 1377966, 412697, 8944901, 7645273, 1291740, 1810497, 19629776, 36057, 115930, 100, 4900, 1343, 21641404
16, 64, 1377241, 410814, 9091310, 7724732, 1342683, 1818759, 19930358, 36020, 130968, 106, 4917, 1320, 21938870
16, 64, 1364332, 412784, 8687935, 7629615, 1279477, 1799195, 19336869, 36085, 115120, 99, 5074, 985, 21330701
16, 64, 1377933, 412099, 9442211, 7747894, 1784731, 1815685, 20736870, 36655, 119407, 110, 5228, 1266, 22743219
16, 64, 1383316, 413099, 9029244, 7559058, 1530380, 1801798, 19839777, 36123, 93930, 113, 4823, 980, 21852864
16, 64, 1380400, 409785, 8800648, 7595077, 1363199, 1816470, 19505701, 35659, 104178, 101, 4937, 1311, 21511765
16, 64, 1376742, 412873, 8704192, 7496069, 1065602, 1807802, 19006704, 35483, 108781, 101, 4899, 1361, 21013905
16, 64, 1380774, 403948, 9015603, 7712011, 1607158, 1818214, 20089805, 36015, 113119, 101, 4775, 1045, 22092763
16, 64, 1361139, 409223, 9234955, 7479932, 1264571, 1806987, 19719675, 36171, 110425, 112, 5021, 1230, 21709766
16, 128, 2744839, 1427297, 17797025, 17906568, 2216956, 3567971, 41533572, 36421, 216552, 225, 29049, 1263, 45944166
16, 128, 2729695, 1603977, 17753958, 17840281, 1850186, 3582542, 41076850, 35691, 208070, 202, 29084, 1592, 45635278
16, 128, 2733948, 1426263, 17392895, 17690767, 2285155, 3571603, 40994318, 36156, 205348, 209, 29146, 1374, 45372864
16, 128, 2766912, 1413160, 18228345, 18044709, 2824254, 3604821, 42466550, 54758, 225668, 215, 29163, 7914, 47199919
16, 128, 2740799, 1421966, 17969967, 17983148, 2300523, 3608932, 41939701, 35507, 230828, 189, 29107, 1429, 46322395
16, 128, 2751770, 1425623, 17751449, 17985194, 2633976, 3606092, 42046973, 35573, 223641, 216, 28952, 1391, 46443877
16, 128, 2758188, 1413351, 17397763, 17764360, 2336971, 3576767, 41138526, 36005, 217956, 197, 28939, 3124, 45533621
16, 128, 2782932, 1408224, 17511813, 17687041, 2639769, 3595075, 41209482, 49106, 221989, 189, 29192, 8085, 45933415
16, 128, 2728373, 1422298, 17481500, 17871301, 2143865, 3576497, 41153693, 36057, 230419, 206, 29108, 1642, 45521266
16, 128, 2733580, 1399745, 17570821, 17710845, 2861837, 3605035, 41802888, 36120, 206137, 197, 28954, 1318, 46154589
16, 256, 5517921, 4749368, 36014119, 50458338, 5806774, 7172430, 99794069, 35771, 466103, 735, 193320, 2173, 110417052
16, 256, 5463200, 4695286, 35170456, 49909714, 4095252, 7149825, 96735470, 38446, 422185, 750, 193626, 2096, 107140836
16, 256, 5446045, 4766079, 35029575, 49841954, 5026338, 7079362, 97394053, 38071, 399489, 742, 193499, 1777, 107822931
16, 256, 5523719, 4737971, 35452068, 50448741, 4675640, 7158757, 98221353, 38681, 468473, 696, 193121, 1723, 108699590
16, 256, 5497880, 4735312, 35307453, 50114371, 4238808, 7124970, 97221592, 38463, 420980, 737, 193239, 1861, 107674074
16, 256, 5487463, 4753289, 36003959, 50471091, 5152608, 7173060, 99269366, 38989, 450813, 716, 193502, 1971, 109727461
16, 256, 5544465, 4727595, 35918165, 50515256, 6076984, 7172245, 100183747, 38299, 486292, 758, 193666, 1986, 110675711
16, 256, 5517561, 4692738, 35894605, 50569508, 4775787, 7204694, 98902975, 38816, 441692, 769, 193561, 1895, 109331626
16, 256, 5580349, 4722003, 35636906, 50524155, 5301962, 7188125, 99112888, 38560, 448996, 591, 193610, 2196, 109637453
16, 256, 5512002, 4733708, 36167018, 50178152, 5442802, 7164496, 99387521, 38160, 467556, 712, 192966, 1953, 109899525
16, 512, 11017701, 18146228, 71602501, 156307327, 11632838, 14315149, 256005200, 38895, 942089, 914, 1381178, 3421, 285388241
16, 512, 11097771, 18369573, 71226029, 155059176, 10797895, 14365425, 253490589, 50809, 924937, 884, 1382220, 9567, 283284286
16, 512, 11032233, 19706910, 71399058, 156105437, 11411260, 14281064, 255324502, 51727, 927180, 918, 1380404, 9481, 286305672
16, 512, 10886766, 18473900, 70471452, 155251963, 9200358, 14270284, 251256856, 38116, 851624, 897, 1387986, 3008, 280836354
16, 512, 10852965, 19642771, 70855832, 155556219, 10855237, 14305329, 253682237, 38833, 906237, 892, 1380551, 6672, 284401538
16, 512, 10967457, 18439815, 71023529, 156801931, 11494557, 14302151, 255714966, 38683, 887424, 901, 1382265, 3130, 285341843
16, 512, 11041512, 18504333, 71155923, 156019378, 10600735, 14410246, 254309488, 43761, 901021, 887, 1380931, 115915, 284174642
16, 512, 11127724, 18310109, 70781899, 155075654, 9790891, 14268324, 252013324, 112920, 893707, 857, 1381121, 9566, 281752772
16, 512, 11017886, 18700382, 70568369, 155158655, 10362222, 14285907, 252410555, 44046, 846557, 877, 1382177, 9595, 282376673
16, 512, 10976560, 19015661, 70411642, 154564960, 10368006, 14276270, 251485963, 51545, 953188, 833, 1381217, 9591, 282009473
16, 1024, 21927350, 83907088, 144195481, 543464624, 26195544, 28537742, 754063897, 49591, 1865707, 1829, 10325779, 11766, 860482501
16, 1024, 21798867, 90295382, 142262687, 543690029, 24469349, 28492023, 750936412, 38352, 1883912, 1805, 10321408, 11144, 863264958
16, 1024, 21992747, 88174679, 142648635, 544371117, 26631111, 28429428, 754101733, 43660, 1869947, 1814, 10320548, 12298, 864495984
16, 1024, 22019576, 90633551, 143074600, 546399063, 27562839, 28629080, 757585547, 54811, 1833046, 1830, 10319649, 164815, 870692860
16, 1024, 21950873, 90836434, 143153851, 544704627, 26502533, 28618094, 754977196, 102355, 1879842, 1796, 10326037, 12000, 868088442
16, 1024, 21957067, 86030656, 143147426, 543331057, 26803546, 28572761, 753818223, 44948, 1822992, 1885, 10318269, 11966, 862042573
16, 1024, 21777233, 87869341, 142389084, 542544970, 25809452, 28577406, 751319100, 56163, 1856606, 1892, 10321004, 11989, 861215140
16, 1024, 21971891, 88036785, 141881124, 543418490, 24402320, 28482592, 750179629, 44597, 1853282, 1809, 10318832, 18751, 860430473
16, 1024, 22132643, 87279413, 143781597, 543374958, 27528118, 28565342, 755283075, 145144, 1958568, 1827, 10319744, 112138, 865199492
16, 1024, 21890711, 81779444, 141859069, 543276475, 24989082, 28570904, 750651822, 37396, 1810727, 1850, 10322913, 11144, 854549715
32, 2, 88055, 118965, 1434327, 84444, 141270, 131216, 1211887, 51731, 3842, 6, 13, 7757, 2061626
32, 2, 87969, 7793, 1437209, 84657, 136271, 132328, 1209487, 36277, 4241, 6, 13, 831, 1927595
32, 2, 88160, 7744, 1442294, 84824, 134551, 131959, 1206534, 36662, 4759, 6, 12, 817, 1931788
32, 2, 87915, 7728, 1427210, 86535, 142791, 132129, 1212264, 36297, 5084, 5, 14, 877, 1926585
32, 2, 88038, 7652, 1432578, 86261, 141396, 132286, 1213451, 36988, 4451, 6, 13, 644, 1930313
32, 2, 88244, 7723, 1427472, 84356, 134387, 131994, 1200923, 36402, 4972, 5, 13, 959, 1916527
32, 2, 88580, 7724, 1432881, 86006, 138120, 131512, 1211675, 36781, 4463, 6, 13, 877, 1926963
32, 2, 88093, 7718, 1439350, 84557, 130808, 132440, 1208087, 36514, 4417, 6, 16, 831, 1924750
32, 2, 87940, 7808, 1436358, 85509, 119704, 130776, 1203291, 36890, 4503, 5, 13, 688, 1910194
32, 2, 87867, 7774, 1458293, 84873, 128298, 131305, 1225679, 36770, 4704, 6, 14, 895, 1940799
32, 4, 171824, 70185, 2701081, 292168, 407063, 227738, 2891886, 36308, 12407, 11, 36, 852, 3919673
32, 4, 171209, 365838, 2389150, 294176, 223670, 226703, 2558592, 36165, 10054, 10, 33, 945, 3717953
32, 4, 174025, 69145, 2471168, 263487, 343487, 223572, 2516939, 56479, 10989, 10, 35, 7430, 3619827
32, 4, 175617, 76545, 2407896, 263621, 210195, 230294, 2530566, 36526, 9103, 11, 34, 1128, 3410970
32, 4, 175464, 85688, 2420327, 268829, 207362, 231193, 2548640, 36619, 9086, 11, 33, 863, 3435475
32, 4, 173469, 79360, 2828797, 250326, 391912, 234553, 2962282, 36607, 12485, 10, 36, 873, 4008428
32, 4, 174283, 69696, 2440095, 261489, 204514, 230491, 2553472, 37128, 10620, 12, 38, 844, 3429210
32, 4, 173840, 89848, 2416169, 250484, 220872, 231083, 2539834, 36374, 9214, 11, 39, 901, 3428835
32, 4, 172393, 83321, 2847656, 348848, 581282, 236410, 3455216, 36446, 17746, 11, 38, 916, 4325067
32, 4, 173035, 69395, 2400065, 248334, 246673, 225054, 2552636, 36744, 9640, 12, 36, 983, 3409971
32, 8, 341211, 103061, 4434990, 977939, 413179, 412713, 5655938, 36888, 20740, 21, 119, 875, 6741736
32, 8, 346645, 98558, 4725059, 1079479, 592685, 423107, 6284752, 36330, 33507, 21, 150, 1076, 7336617
32, 8, 348520, 74896, 4318583, 977631, 387647, 421321, 5540708, 36282, 18477, 17, 134, 835, 6584343
32, 8, 346390, 95534, 4598388, 1025670, 386398, 416874, 5875968, 36124, 26380, 22, 129, 875, 6932784
32, 8, 342940, 80999, 4547225, 1021359, 563712, 414526, 5991578, 35995, 26146, 21, 119, 1350, 7034392
32, 8, 342959, 94058, 4351578, 973179, 398938, 407440, 5580386, 36002, 18659, 21, 121, 837, 6623792
32, 8, 348763, 84110, 4320202, 968620, 402194, 416915, 5550481, 35972, 18330, 20, 114, 1514, 6596754
32, 8, 345576, 103934, 4501191, 1040186, 593803, 417805, 5963284, 35903, 17871, 22, 115, 911, 7057317
32, 8, 343093, 87132, 4746749, 1027638, 631774, 422976, 6146167, 49760, 27817, 20, 120, 7550, 7344629
32, 8, 343151, 79105, 4289059, 978563, 371763, 409227, 5496302, 35914, 20916, 18, 114, 1119, 6528949
32, 16, 683931, 152691, 8048324, 2418294, 692226, 788549, 11414923, 36318, 46253, 41, 482, 968, 12868077
32, 16, 681252, 154281, 8525525, 2594324, 1280998, 784642, 12661107, 36655, 47054, 46, 575, 902, 14106254
32, 16, 688472, 150250, 8154176, 2397481, 834679, 773051, 11621253, 37022, 35401, 44, 509, 904, 13071989
32, 16, 686200, 151545, 8370126, 2403298, 771210, 782542, 11791466, 36499, 35632, 42, 498, 942, 13238534
32, 16, 692230, 184957, 8143432, 2415643, 721159, 782724, 11518427, 37022, 36564, 42, 541, 874, 13015188
32, 16, 689818, 154143, 8485066, 2451256, 767591, 788152, 11796350, 50949, 37987, 43, 547, 7452, 13433004
32, 16, 687591, 150817, 8219673, 2453453, 831635, 791923, 11750186, 36479, 37966, 41, 492, 911, 13210981
32, 16, 688383, 176684, 8146226, 2441269, 785490, 790109, 11617479, 36597, 38000, 43, 490, 850, 13104141
