# ABRIK Speed Comparison Benchmark (budgeted checkpointing)
# Precision: double
# Input matrix: /lustre/isaac24/scratch/mmelnic1/data/ABRIK/ABRIK_test_mat6.bin
# Input size: 10000 x 10000
# Format: dense
# Target rank: 10
# Budget (total matvecs): 4096
# Num runs: 10 (distinct RNG seeds 0..num_runs-1)
# Block sizes: 1, 4, 8, 16, 32, 
# RSVD uses largest block size with k_r = budget_mv / 2
# Tolerance: 4.94851e-14
# ABRIK elapsed = cumulative BK + SVD extraction (not residual eval)
# Spectra/RSVD elapsed = wall clock for that independent call
# Residual: sqrt(||S^{-1}AV-U||^2_F + ||(A'U)S^{-1}-V||^2_F)
# GESDD is deterministic and runs once (reported under run=0)
run, method, b_sz, total_matvecs, err, elapsed_us
1, ABRIK, 8, 128, 0.04984, 7272233
1, ABRIK, 8, 256, 0.000296467, 14768707
1, ABRIK, 8, 512, 8.42145e-12, 28139687
1, ABRIK, 8, 1024, 1.94659e-14, 53403035
1, ABRIK, 8, 2048, 1.9642e-14, 103433937
1, ABRIK, 8, 4096, 2.02571e-14, 201173731
1, ABRIK, 16, 16, 2.42879, 230027
1, ABRIK, 16, 32, 2.10163, 541376
1, ABRIK, 16, 64, 1.00787, 1240767
1, ABRIK, 16, 128, 0.20673, 2641085
1, ABRIK, 16, 256, 0.0113171, 5389411
1, ABRIK, 16, 512, 4.64924e-06, 9282717
1, ABRIK, 16, 1024, 2.27943e-14, 17394021
1, ABRIK, 16, 2048, 2.29061e-14, 31250052
1, ABRIK, 16, 4096, 2.24264e-14, 58625062
1, ABRIK, 32, 32, 2.79592, 699261
1, ABRIK, 32, 64, 2.11863, 1268227
1, ABRIK, 32, 128, 0.853317, 2710535
1, ABRIK, 32, 256, 0.124152, 5158082
1, ABRIK, 32, 512, 0.00184941, 9067208
1, ABRIK, 32, 1024, 1.752e-08, 17322875
1, ABRIK, 32, 2048, 2.16438e-14, 32409697
1, ABRIK, 32, 4096, 2.21238e-14, 59422291
1, Spectra, 0, 1, 1.43453, 605939
1, Spectra, 0, 2, 1.43453, 604440
1, Spectra, 0, 4, 1.43453, 604168
1, Spectra, 0, 8, 1.43453, 605386
1, Spectra, 0, 16, 1.43453, 605599
1, Spectra, 0, 32, 0.502406, 859351
1, Spectra, 0, 64, 0.0538932, 1669495
1, Spectra, 0, 128, 0.00152536, 2766198
1, Spectra, 0, 256, 5.00114e-05, 6088586
1, Spectra, 0, 512, 1.53953e-14, 10220498
1, Spectra, 0, 1024, 1.53694e-14, 14456954
1, Spectra, 0, 2048, 1.53694e-14, 14455917
1, Spectra, 0, 4096, 1.53694e-14, 14456936
1, RSVD, 32, 1, 0.471604, 150461
1, RSVD, 32, 2, 0.471604, 150704
1, RSVD, 32, 4, 0.71378, 260116
1, RSVD, 32, 8, 1.05457, 514391
1, RSVD, 32, 16, 1.499, 540534
1, RSVD, 32, 32, 1.61873, 407128
1, RSVD, 32, 64, 1.54101, 690930
1, RSVD, 32, 128, 1.43174, 1875562
1, RSVD, 32, 256, 1.28616, 3884879
1, RSVD, 32, 512, 1.08131, 5027750
1, RSVD, 32, 1024, 0.838525, 9237028
1, RSVD, 32, 2048, 0.607197, 18501607
1, RSVD, 32, 4096, 0.360653, 36117932
2, ABRIK, 1, 0, 1, 89710
2, ABRIK, 4, 4, 1.17439, 165122
2, ABRIK, 4, 8, 1.25704, 492305
2, ABRIK, 4, 16, 1.86231, 1221880
2, ABRIK, 4, 32, 1.00978, 2500482
2, ABRIK, 4, 64, 0.24893, 4956468
2, ABRIK, 4, 128, 0.00476091, 10162162
2, ABRIK, 4, 256, 2.24537e-08, 19890104
2, ABRIK, 4, 512, 1.9551e-14, 40322232
2, ABRIK, 4, 1024, 1.97163e-14, 77597920
2, ABRIK, 4, 2048, 1.98782e-14, 150183844
2, ABRIK, 4, 4096, 2.03224e-14, 295962241
2, ABRIK, 8, 8, 1.66129, 633946
2, ABRIK, 8, 16, 1.79018, 1151446
2, ABRIK, 8, 32, 1.78171, 1981853
2, ABRIK, 8, 64, 0.536564, 3769830
2, ABRIK, 8, 128, 0.063674, 7553089
2, ABRIK, 8, 256, 0.000185596, 14308082
2, ABRIK, 8, 512, 7.66266e-12, 28003405
2, ABRIK, 8, 1024, 1.98409e-14, 52335746
2, ABRIK, 8, 2048, 1.99719e-14, 102954004
2, ABRIK, 8, 4096, 2.01063e-14, 200133932
2, ABRIK, 16, 16, 2.38675, 228741
2, ABRIK, 16, 32, 2.05366, 552707
2, ABRIK, 16, 64, 1.02082, 1272464
2, ABRIK, 16, 128, 0.265061, 2596488
2, ABRIK, 16, 256, 0.0103076, 4709936
2, ABRIK, 16, 512, 2.60474e-06, 8543583
2, ABRIK, 16, 1024, 2.27927e-14, 18302140
2, ABRIK, 16, 2048, 2.26747e-14, 33565790
2, ABRIK, 16, 4096, 2.33815e-14, 62194785
2, ABRIK, 32, 32, 2.7406, 151515
2, ABRIK, 32, 64, 2.09463, 840592
2, ABRIK, 32, 128, 0.871135, 1749936
2, ABRIK, 32, 256, 0.146634, 4268912
2, ABRIK, 32, 512, 0.00184945, 8633098
2, ABRIK, 32, 1024, 1.22191e-08, 15482311
2, ABRIK, 32, 2048, 2.18122e-14, 29605344
2, ABRIK, 32, 4096, 2.15061e-14, 58630828
2, Spectra, 0, 1, 1.43453, 607188
2, Spectra, 0, 2, 1.43453, 605475
2, Spectra, 0, 4, 1.43453, 605592
2, Spectra, 0, 8, 1.43453, 607918
2, Spectra, 0, 16, 1.43453, 608062
2, Spectra, 0, 32, 0.502406, 857649
2, Spectra, 0, 64, 0.0538932, 1664302
2, Spectra, 0, 128, 0.00152536, 2790303
2, Spectra, 0, 256, 5.00114e-05, 6141019
2, Spectra, 0, 512, 1.53953e-14, 10312652
2, Spectra, 0, 1024, 1.53694e-14, 14584232
2, Spectra, 0, 2048, 1.53694e-14, 14583925
2, Spectra, 0, 4096, 1.53694e-14, 14586281
2, RSVD, 32, 1, 0.53449, 144102
2, RSVD, 32, 2, 0.53449, 152296
2, RSVD, 32, 4, 0.726525, 176173
2, RSVD, 32, 8, 1.01249, 495654
2, RSVD, 32, 16, 1.43335, 574372
2, RSVD, 32, 32, 1.56526, 381747
2, RSVD, 32, 64, 1.52844, 751370
2, RSVD, 32, 128, 1.43876, 1601737
2, RSVD, 32, 256, 1.2741, 3402925
2, RSVD, 32, 512, 1.08108, 4559930
2, RSVD, 32, 1024, 0.849275, 9297420
2, RSVD, 32, 2048, 0.604233, 18435790
2, RSVD, 32, 4096, 0.364457, 38264300
3, ABRIK, 1, 0, 1, 104288
3, ABRIK, 4, 4, 1.18853, 338629
3, ABRIK, 4, 8, 1.34014, 688847
3, ABRIK, 4, 16, 1.85663, 1339818
3, ABRIK, 4, 32, 0.957624, 2534361
3, ABRIK, 4, 64, 0.267352, 5104560
3, ABRIK, 4, 128, 0.0138521, 10092899
3, ABRIK, 4, 256, 8.70366e-08, 20152339
3, ABRIK, 4, 512, 1.98963e-14, 39503249
3, ABRIK, 4, 1024, 1.96754e-14, 77255903
3, ABRIK, 4, 2048, 2.05396e-14, 150539410
3, ABRIK, 4, 4096, 2.04734e-14, 295763956
3, ABRIK, 8, 8, 1.73401, 126934
3, ABRIK, 8, 16, 1.87469, 561274
3, ABRIK, 8, 32, 1.74916, 1410412
3, ABRIK, 8, 64, 0.453166, 3072241
3, ABRIK, 8, 128, 0.091624, 6716796
3, ABRIK, 8, 256, 0.000195858, 14019597
3, ABRIK, 8, 512, 5.58395e-12, 27968179
3, ABRIK, 8, 1024, 2.04377e-14, 53445841
3, ABRIK, 8, 2048, 2.02472e-14, 104359928
3, ABRIK, 8, 4096, 2.03284e-14, 203247706
3, ABRIK, 16, 16, 2.45244, 291773
3, ABRIK, 16, 32, 2.09442, 623141
3, ABRIK, 16, 64, 1.02494, 1279397
3, ABRIK, 16, 128, 0.237036, 2170440
3, ABRIK, 16, 256, 0.0158593, 4801800
3, ABRIK, 16, 512, 4.34086e-06, 9304999
3, ABRIK, 16, 1024, 2.21786e-14, 16777204
3, ABRIK, 16, 2048, 2.19882e-14, 30619534
3, ABRIK, 16, 4096, 2.20897e-14, 58662485
3, ABRIK, 32, 32, 2.73774, 374910
3, ABRIK, 32, 64, 2.09338, 1068970
3, ABRIK, 32, 128, 0.845405, 2755165
3, ABRIK, 32, 256, 0.121922, 5344579
3, ABRIK, 32, 512, 0.00192117, 8884068
3, ABRIK, 32, 1024, 1.65084e-08, 15897836
3, ABRIK, 32, 2048, 2.22915e-14, 30582633
3, ABRIK, 32, 4096, 2.18792e-14, 56767678
3, Spectra, 0, 1, 1.43453, 605923
3, Spectra, 0, 2, 1.43453, 606550
3, Spectra, 0, 4, 1.43453, 606186
3, Spectra, 0, 8, 1.43453, 606670
3, Spectra, 0, 16, 1.43453, 605297
3, Spectra, 0, 32, 0.502406, 860222
3, Spectra, 0, 64, 0.0538932, 1668442
3, Spectra, 0, 128, 0.00152536, 2780890
3, Spectra, 0, 256, 5.00114e-05, 6079829
3, Spectra, 0, 512, 1.53953e-14, 10208558
3, Spectra, 0, 1024, 1.53694e-14, 14484790
3, Spectra, 0, 2048, 1.53694e-14, 14485790
3, Spectra, 0, 4096, 1.53694e-14, 14479422
3, RSVD, 32, 1, 0.504813, 150512
3, RSVD, 32, 2, 0.504813, 135885
3, RSVD, 32, 4, 0.736237, 213256
3, RSVD, 32, 8, 1.07355, 480980
3, RSVD, 32, 16, 1.49113, 571295
3, RSVD, 32, 32, 1.64928, 373396
3, RSVD, 32, 64, 1.54237, 772858
3, RSVD, 32, 128, 1.45982, 1565438
3, RSVD, 32, 256, 1.31062, 2535409
3, RSVD, 32, 512, 1.11536, 4668333
3, RSVD, 32, 1024, 0.862857, 9424004
3, RSVD, 32, 2048, 0.612473, 20908825
3, RSVD, 32, 4096, 0.36635, 37771919
4, ABRIK, 1, 0, 1, 114835
4, ABRIK, 4, 4, 1.16356, 287324
4, ABRIK, 4, 8, 1.25337, 655466
4, ABRIK, 4, 16, 1.83901, 1372826
4, ABRIK, 4, 32, 0.983004, 2574464
4, ABRIK, 4, 64, 0.218639, 5230295
4, ABRIK, 4, 128, 0.00966504, 10440909
4, ABRIK, 4, 256, 1.35958e-07, 20220262
4, ABRIK, 4, 512, 1.90021e-14, 41017262
4, ABRIK, 4, 1024, 1.91219e-14, 80645139
4, ABRIK, 4, 2048, 1.98457e-14, 153168112
4, ABRIK, 4, 4096, 2.02853e-14, 300053883
4, ABRIK, 8, 8, 1.6671, 126343
4, ABRIK, 8, 16, 1.80912, 630949
4, ABRIK, 8, 32, 1.7854, 1598922
4, ABRIK, 8, 64, 0.473582, 3308594
4, ABRIK, 8, 128, 0.058444, 6633551
4, ABRIK, 8, 256, 0.000168344, 13627042
4, ABRIK, 8, 512, 1.03972e-11, 26503559
4, ABRIK, 8, 1024, 1.98608e-14, 51567843
4, ABRIK, 8, 2048, 1.99079e-14, 100974885
4, ABRIK, 8, 4096, 2.01637e-14, 199629544
4, ABRIK, 16, 16, 2.37309, 283603
4, ABRIK, 16, 32, 2.05941, 643502
4, ABRIK, 16, 64, 1.02581, 1283977
4, ABRIK, 16, 128, 0.242686, 2605522
4, ABRIK, 16, 256, 0.0119936, 4607959
4, ABRIK, 16, 512, 2.13953e-06, 8456633
4, ABRIK, 16, 1024, 2.16204e-14, 16080134
4, ABRIK, 16, 2048, 2.23791e-14, 29110163
4, ABRIK, 16, 4096, 2.21579e-14, 57300189
4, ABRIK, 32, 32, 2.72066, 711712
4, ABRIK, 32, 64, 2.05123, 1195388
4, ABRIK, 32, 128, 0.896361, 2430653
4, ABRIK, 32, 256, 0.134229, 5287001
4, ABRIK, 32, 512, 0.00187365, 9240306
4, ABRIK, 32, 1024, 1.58072e-08, 18305089
4, ABRIK, 32, 2048, 2.13697e-14, 31723098
4, ABRIK, 32, 4096, 2.15453e-14, 61799693
4, Spectra, 0, 1, 1.43453, 604621
4, Spectra, 0, 2, 1.43453, 604884
4, Spectra, 0, 4, 1.43453, 605570
4, Spectra, 0, 8, 1.43453, 605316
4, Spectra, 0, 16, 1.43453, 602369
4, Spectra, 0, 32, 0.502406, 852892
4, Spectra, 0, 64, 0.0538932, 1660190
4, Spectra, 0, 128, 0.00152536, 2767201
4, Spectra, 0, 256, 5.00114e-05, 6095760
4, Spectra, 0, 512, 1.53953e-14, 10183692
4, Spectra, 0, 1024, 1.53694e-14, 14475940
4, Spectra, 0, 2048, 1.53694e-14, 14580084
4, Spectra, 0, 4096, 1.53694e-14, 14584340
4, RSVD, 32, 1, 0.444754, 157049
4, RSVD, 32, 2, 0.444754, 138091
4, RSVD, 32, 4, 0.72767, 220548
4, RSVD, 32, 8, 1.00302, 449635
4, RSVD, 32, 16, 1.46634, 575063
4, RSVD, 32, 32, 1.61743, 426162
4, RSVD, 32, 64, 1.55522, 755224
4, RSVD, 32, 128, 1.47947, 1829177
4, RSVD, 32, 256, 1.3298, 2118891
4, RSVD, 32, 512, 1.10484, 4339303
4, RSVD, 32, 1024, 0.859676, 8629179
4, RSVD, 32, 2048, 0.609927, 19065248
4, RSVD, 32, 4096, 0.364803, 37008744
5, ABRIK, 1, 0, 1, 80849
5, ABRIK, 4, 4, 1.15852, 143401
5, ABRIK, 4, 8, 1.28203, 241142
5, ABRIK, 4, 16, 1.88719, 842224
5, ABRIK, 4, 32, 0.989169, 2078585
5, ABRIK, 4, 64, 0.266056, 4565524
5, ABRIK, 4, 128, 0.0040833, 9860570
5, ABRIK, 4, 256, 2.10178e-08, 19797637
5, ABRIK, 4, 512, 1.92174e-14, 38825836
5, ABRIK, 4, 1024, 1.92251e-14, 74970861
5, ABRIK, 4, 2048, 1.95414e-14, 148416136
5, ABRIK, 4, 4096, 1.9711e-14, 295049144
5, ABRIK, 8, 8, 1.66973, 652145
5, ABRIK, 8, 16, 1.84125, 1084047
5, ABRIK, 8, 32, 1.86723, 1943435
5, ABRIK, 8, 64, 0.485893, 3771763
5, ABRIK, 8, 128, 0.084318, 7250320
5, ABRIK, 8, 256, 0.000315586, 14236711
5, ABRIK, 8, 512, 1.21165e-11, 26673195
5, ABRIK, 8, 1024, 1.99089e-14, 51150992
5, ABRIK, 8, 2048, 1.98997e-14, 101632045
5, ABRIK, 8, 4096, 2.00439e-14, 202625556
5, ABRIK, 16, 16, 2.40305, 213013
5, ABRIK, 16, 32, 2.05435, 517565
5, ABRIK, 16, 64, 1.04248, 1156978
5, ABRIK, 16, 128, 0.253795, 2504845
5, ABRIK, 16, 256, 0.0120153, 5202752
5, ABRIK, 16, 512, 7.31083e-06, 9501442
5, ABRIK, 16, 1024, 2.20691e-14, 18077801
5, ABRIK, 16, 2048, 2.24409e-14, 32162784
5, ABRIK, 16, 4096, 2.18413e-14, 59664643
5, ABRIK, 32, 32, 2.72795, 274907
5, ABRIK, 32, 64, 2.0885, 940855
5, ABRIK, 32, 128, 0.864953, 2681415
5, ABRIK, 32, 256, 0.12479, 4904650
5, ABRIK, 32, 512, 0.00181102, 8397248
5, ABRIK, 32, 1024, 1.59615e-08, 16735495
5, ABRIK, 32, 2048, 2.07041e-14, 31459928
5, ABRIK, 32, 4096, 2.10467e-14, 58576340
5, Spectra, 0, 1, 1.43453, 606066
5, Spectra, 0, 2, 1.43453, 604917
5, Spectra, 0, 4, 1.43453, 605451
5, Spectra, 0, 8, 1.43453, 599991
5, Spectra, 0, 16, 1.43453, 599641
5, Spectra, 0, 32, 0.502406, 851302
5, Spectra, 0, 64, 0.0538932, 1661386
5, Spectra, 0, 128, 0.00152536, 2767883
5, Spectra, 0, 256, 5.00114e-05, 6094840
5, Spectra, 0, 512, 1.53953e-14, 10218676
5, Spectra, 0, 1024, 1.53694e-14, 14464159
5, Spectra, 0, 2048, 1.53694e-14, 14456634
5, Spectra, 0, 4096, 1.53694e-14, 14466553
5, RSVD, 32, 1, 0.485638, 149518
5, RSVD, 32, 2, 0.485638, 144068
5, RSVD, 32, 4, 0.733712, 169717
5, RSVD, 32, 8, 1.05263, 493385
5, RSVD, 32, 16, 1.48529, 565252
5, RSVD, 32, 32, 1.5965, 401509
5, RSVD, 32, 64, 1.53253, 726035
5, RSVD, 32, 128, 1.46859, 1809816
5, RSVD, 32, 256, 1.31721, 2372081
5, RSVD, 32, 512, 1.09263, 5009310
5, RSVD, 32, 1024, 0.85371, 8763056
5, RSVD, 32, 2048, 0.611776, 19605734
5, RSVD, 32, 4096, 0.365619, 37778090
6, ABRIK, 1, 0, 1, 81877
6, ABRIK, 4, 4, 1.20255, 326147
6, ABRIK, 4, 8, 1.3031, 673340
6, ABRIK, 4, 16, 1.81619, 1306075
6, ABRIK, 4, 32, 1.00721, 2515194
6, ABRIK, 4, 64, 0.221831, 5062002
6, ABRIK, 4, 128, 0.00656888, 10167749
6, ABRIK, 4, 256, 2.33678e-08, 20146827
6, ABRIK, 4, 512, 1.93143e-14, 39638591
6, ABRIK, 4, 1024, 1.91363e-14, 76518845
6, ABRIK, 4, 2048, 1.93774e-14, 150118912
6, ABRIK, 4, 4096, 1.98338e-14, 294489333
6, ABRIK, 8, 8, 1.69203, 342591
6, ABRIK, 8, 16, 1.82991, 777423
6, ABRIK, 8, 32, 1.80528, 1609154
6, ABRIK, 8, 64, 0.475621, 3416651
6, ABRIK, 8, 128, 0.0707795, 7226140
6, ABRIK, 8, 256, 0.000142437, 14186194
6, ABRIK, 8, 512, 3.7066e-12, 28372138
6, ABRIK, 8, 1024, 1.96195e-14, 53529052
6, ABRIK, 8, 2048, 1.98231e-14, 100558975
6, ABRIK, 8, 4096, 2.00807e-14, 198624166
6, ABRIK, 16, 16, 2.39996, 198766
6, ABRIK, 16, 32, 2.07003, 494909
6, ABRIK, 16, 64, 1.02248, 1139377
6, ABRIK, 16, 128, 0.263072, 2590216
6, ABRIK, 16, 256, 0.0115731, 5435190
6, ABRIK, 16, 512, 2.1196e-06, 11788321
6, ABRIK, 16, 1024, 2.17165e-14, 18922577
6, ABRIK, 16, 2048, 2.15017e-14, 33598066
6, ABRIK, 16, 4096, 2.21166e-14, 62434147
6, ABRIK, 32, 32, 2.72447, 679563
6, ABRIK, 32, 64, 2.09333, 1303093
6, ABRIK, 32, 128, 0.894706, 2904849
6, ABRIK, 32, 256, 0.140506, 5637900
6, ABRIK, 32, 512, 0.00198944, 8563101
6, ABRIK, 32, 1024, 1.45909e-08, 15543047
6, ABRIK, 32, 2048, 2.12629e-14, 28672600
6, ABRIK, 32, 4096, 2.16169e-14, 55668038
6, Spectra, 0, 1, 1.43453, 603302
6, Spectra, 0, 2, 1.43453, 603647
6, Spectra, 0, 4, 1.43453, 602932
6, Spectra, 0, 8, 1.43453, 603866
6, Spectra, 0, 16, 1.43453, 603594
6, Spectra, 0, 32, 0.502406, 855596
6, Spectra, 0, 64, 0.0538932, 1662141
6, Spectra, 0, 128, 0.00152536, 2786636
6, Spectra, 0, 256, 5.00114e-05, 6133858
6, Spectra, 0, 512, 1.53953e-14, 10304176
6, Spectra, 0, 1024, 1.53694e-14, 14563851
6, Spectra, 0, 2048, 1.53694e-14, 14570573
6, Spectra, 0, 4096, 1.53694e-14, 14567782
6, RSVD, 32, 1, 0.521154, 137617
6, RSVD, 32, 2, 0.521154, 142662
6, RSVD, 32, 4, 0.755971, 157116
6, RSVD, 32, 8, 1.03415, 425733
6, RSVD, 32, 16, 1.46814, 552972
6, RSVD, 32, 32, 1.62122, 393949
6, RSVD, 32, 64, 1.56102, 755566
6, RSVD, 32, 128, 1.47594, 1520236
6, RSVD, 32, 256, 1.31021, 2319699
6, RSVD, 32, 512, 1.09776, 4129103
6, RSVD, 32, 1024, 0.85253, 9898158
6, RSVD, 32, 2048, 0.608862, 17902735
6, RSVD, 32, 4096, 0.362126, 37883253
7, ABRIK, 1, 0, 1, 120890
7, ABRIK, 4, 4, 1.14725, 483021
7, ABRIK, 4, 8, 1.29352, 824508
7, ABRIK, 4, 16, 1.89025, 1481735
7, ABRIK, 4, 32, 0.954305, 2682939
7, ABRIK, 4, 64, 0.240718, 5270328
7, ABRIK, 4, 128, 0.0122823, 10396984
7, ABRIK, 4, 256, 1.53199e-07, 19692227
7, ABRIK, 4, 512, 1.95426e-14, 38088001
7, ABRIK, 4, 1024, 1.90414e-14, 75436436
7, ABRIK, 4, 2048, 2.01645e-14, 148305215
7, ABRIK, 4, 4096, 2.00156e-14, 296504829
7, ABRIK, 8, 8, 1.7056, 340193
7, ABRIK, 8, 16, 1.90536, 757478
7, ABRIK, 8, 32, 1.71614, 1688217
7, ABRIK, 8, 64, 0.425695, 3519122
7, ABRIK, 8, 128, 0.0783673, 7026297
7, ABRIK, 8, 256, 0.000261903, 13301051
7, ABRIK, 8, 512, 7.22042e-12, 26204367
7, ABRIK, 8, 1024, 1.96998e-14, 50554855
7, ABRIK, 8, 2048, 1.99358e-14, 100211239
7, ABRIK, 8, 4096, 2.05022e-14, 195507822
7, ABRIK, 16, 16, 2.5009, 293654
7, ABRIK, 16, 32, 2.1186, 568300
7, ABRIK, 16, 64, 0.996386, 1230384
7, ABRIK, 16, 128, 0.226908, 2648747
7, ABRIK, 16, 256, 0.0131459, 5055855
7, ABRIK, 16, 512, 2.9319e-06, 10989747
7, ABRIK, 16, 1024, 2.18878e-14, 18340379
7, ABRIK, 16, 2048, 2.21459e-14, 32223066
7, ABRIK, 16, 4096, 2.25416e-14, 60423033
7, ABRIK, 32, 32, 2.77827, 321006
7, ABRIK, 32, 64, 2.08651, 931840
7, ABRIK, 32, 128, 0.864542, 2519178
7, ABRIK, 32, 256, 0.142643, 4647901
7, ABRIK, 32, 512, 0.00165945, 8067019
7, ABRIK, 32, 1024, 1.33902e-08, 15257863
7, ABRIK, 32, 2048, 2.17906e-14, 31001738
7, ABRIK, 32, 4096, 2.17422e-14, 57080203
7, Spectra, 0, 1, 1.43453, 604862
7, Spectra, 0, 2, 1.43453, 605208
7, Spectra, 0, 4, 1.43453, 604579
7, Spectra, 0, 8, 1.43453, 602876
7, Spectra, 0, 16, 1.43453, 602359
7, Spectra, 0, 32, 0.502406, 853875
7, Spectra, 0, 64, 0.0538932, 1660168
7, Spectra, 0, 128, 0.00152536, 2765366
7, Spectra, 0, 256, 5.00114e-05, 6121122
7, Spectra, 0, 512, 1.53953e-14, 10272580
7, Spectra, 0, 1024, 1.53694e-14, 14533776
7, Spectra, 0, 2048, 1.53694e-14, 14525159
7, Spectra, 0, 4096, 1.53694e-14, 14526084
7, RSVD, 32, 1, 0.496005, 150082
7, RSVD, 32, 2, 0.496005, 152162
7, RSVD, 32, 4, 0.723247, 228130
7, RSVD, 32, 8, 1.0459, 462930
7, RSVD, 32, 16, 1.4913, 612939
7, RSVD, 32, 32, 1.63703, 373342
7, RSVD, 32, 64, 1.53452, 740438
7, RSVD, 32, 128, 1.45556, 1815498
7, RSVD, 32, 256, 1.29722, 3462220
