# ABRIK Runtime Breakdown Benchmark
# Precision: double
# Input matrix: /home/mymel/data/ABRIK_benchmark/input_matrices/10000x10000_rank_10000/ABRIK_test_mat1.txt
# Input size: 10000 x 10000
# Target rank: 10
# Krylov block sizes: 16, 
# Matmul counts: 8, 16, 32, 
# Runs per configuration: 3
# Tolerance: 4.94851e-14
# Timings in microseconds
b_sz, num_matmuls, allocation_t, get_factors_t, ungqr_t, reorth_t, qr_t, gemm_A_t, main_loop_t, sketching_t, r_cpy_t, s_cpy_t, norm_t, t_rest, total_t
16, 8, 6201, 3818, 15835, 4868, 3043, 327838, 347604, 20182, 39934, 70, 109, 29213, 451111
16, 8, 5938, 3272, 9446, 4649, 3057, 295892, 298690, 7328, 20036, 15, 80, 14950, 364663
16, 8, 4838, 3556, 17627, 5290, 3676, 304156, 323389, 6237, 24805, 18, 102, 15919, 386224
16, 16, 14713, 9181, 23475, 17276, 5320, 553513, 605325, 2693, 37168, 48, 254, 14722, 678363
16, 16, 17321, 9037, 25364, 15337, 4486, 555920, 619143, 2803, 49848, 40, 260, 14614, 695030
16, 16, 10023, 8875, 26441, 16153, 4364, 555535, 615516, 9846, 44605, 33, 239, 14674, 690788
16, 32, 23059, 29818, 55908, 61881, 9463, 1106182, 1334348, 12336, 133904, 52, 973, 16111, 1449687
16, 32, 32621, 28099, 55081, 57211, 11681, 1073615, 1260323, 7379, 92266, 111, 1018, 15193, 1374275
16, 32, 17084, 30836, 60603, 58710, 8938, 1071396, 1250698, 8066, 81974, 105, 889, 16467, 1355068
